Stat-Xplore

"Population Estimates"
"National - Regional - LAs by Year by Age"
"Counting: Population"

Filters:
"Default Summation","Population"
"Age","15"

"Measures","Age","National - Regional - LAs","Year","Count",
"Population","15","E07000212","Mid-2020",885
"Population","15","E07000213","Mid-2019",1108
"Population","15","E07000213","Mid-2020",1131
"Population","15","E07000214","Mid-2019",1110
"Population","15","E07000214","Mid-2020",1090
"Population","15","E07000215","Mid-2019",1043
"Population","15","E07000215","Mid-2020",1046
"Population","15","E07000216","Mid-2019",1728
"Population","15","E07000216","Mid-2020",1697
"Population","15","E07000217","Mid-2019",1142
"Population","15","E07000217","Mid-2020",1237
"Population","15","E07000223","Mid-2019",653
"Population","15","E07000223","Mid-2020",708
"Population","15","E07000224","Mid-2019",1491
"Population","15","E07000224","Mid-2020",1492
"Population","15","E07000225","Mid-2019",1184
"Population","15","E07000225","Mid-2020",1179
"Population","15","E07000226","Mid-2019",1329
"Population","15","E07000226","Mid-2020",1310
"Population","15","E07000227","Mid-2019",1691
"Population","15","E07000227","Mid-2020",1671
"Population","15","E07000228","Mid-2019",1785
"Population","15","E07000228","Mid-2020",1833
"Population","15","E07000229","Mid-2019",1194
"Population","15","E07000229","Mid-2020",1136
"Population","15","E06000022","Mid-2019",1930
"Population","15","E06000022","Mid-2020",1976
"Population","15","E06000058","Mid-2019",3994
"Population","15","E06000058","Mid-2020",4048
"Population","15","E06000023","Mid-2019",4432
"Population","15","E06000023","Mid-2020",4549
"Population","15","E06000052","Mid-2019",5921
"Population","15","E06000052","Mid-2020",6016
"Population","15","E06000059","Mid-2019",4004
"Population","15","E06000059","Mid-2020",4198
"Population","15","E06000053","Mid-2019",16
"Population","15","E06000053","Mid-2020",16
"Population","15","E06000024","Mid-2019",2399
"Population","15","E06000024","Mid-2020",2326
"Population","15","E06000026","Mid-2019",2641
"Population","15","E06000026","Mid-2020",2746
"Population","15","E06000025","Mid-2019",3043
"Population","15","E06000025","Mid-2020",3209
"Population","15","E06000030","Mid-2019",2475
"Population","15","E06000030","Mid-2020",2518
